branch_id,company_name,branch_display_name,branch_town,postcode,phone,phones_found,website,emails_found,sales,lettings,profile_url,rightmove_company_id,registered_office_address
16982,Lennard & Hill Residential,"Lennard & Hill Residential, Grays",Grays,RM17 5RY,01375 377600,01375 377600,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Lennard-and-Hill-Residential/Grays-16982.html,6848,"27 Lodge Lane,, 
Grays,, 
RM17 5RY"
5550,Leonard Gray Estate Agents & Solicitors,"Leonard Gray Estate Agents & Solicitors, Chelmsford",Chelmsford,CM1 1JY,01245 945601,01245 945601,https://leonardgray.co.uk,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Leonard-Gray-Estate-Agents-and-Solicitors/Chelmsford-5550.html,1712,"72 - 74 Duke Street, 
Chelmsford, 
CM1 1JY"
266024,Lester & Lachs,"Lester & Lachs, Chigwell",Chigwell,IG7 6PF,020 3962 1116,020 3962 1116; 020 3985 9021,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Lester-and-Lachs/Chigwell-266024.html,83225,"22 Brook Parade, 
Chigwell, 
Essex, 
IG7 6PF"
65351,Liberty Lettings,"Liberty Lettings, Essex",Essex,SS7 5HY,01268 203295,01268 203295,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Liberty-Lettings/Essex-65351.html,27020,"199 High Road,, 
Benfleet,, 
SS7 5HY"
56222,Lifespace,"Lifespace, Southend-on-sea",Southend-on-sea,SS1 2WS,01702 967471,01702 967471,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Lifespace/Southend-on-sea-56222.html,21986,"16 - 18  Warrior Square,, 
Southend-On-Sea,, 
SS1 2WS"
188099,Lloyds Estate Agents,"Lloyds Estate Agents, Woodford Green",Woodford Green,IG8 0XQ,020 3909 4206,020 3840 3798; 020 3909 4206,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Lloyds-Estate-Agents/Woodford-Green-188099.html,6278,"356 High Road,, 
Woodford Green,, 
IG8 0XQ"
38105,London & Essex Estates,"London & Essex Estates, Ilford",Ilford,IG1 3AL,020 3835 3659,020 3835 3659,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/London-and-Essex-Estates/Ilford-38105.html,14978,"96 Belgrave Road,, 
Ilford,, 
IG1 3AL"
85274,Lord Rayleigh Farms Ltd,"Lord Rayleigh Farms Ltd, Chelmsford",Chelmsford,CM3 2QW,01245 945670,01245 945670,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Lord-Rayleigh-Farms-Ltd/Chelmsford-85274.html,33287,"Terling Place Terling,, 
CM3 2QW"
44492,Lucas Estate Agents,"Lucas Estate Agents, Brightlingsea",Brightlingsea,CO7 0BX,01206 586083,01206 586083; 01206 586111,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Lucas-Estate-Agents/Brightlingsea-44492.html,17615,"16 Victoria Place,, 
Brightlingsea,, 
CO7 0BX"
166871,Lux Homes,"Lux Homes, London & Essex",London & Essex,RM11 1TX,01708 983444,01708 983444,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Lux-Homes/London-and-Essex-166871.html,52595,"117 High Street,, 
Hornchurch,, 
RM11 1TX"
264731,Lux Homes Brentwood,"Lux Homes Brentwood, Brentwood",Brentwood,CM15 9AU,01277 288822,01277 288822,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Lux-Homes-Brentwood/Brentwood-264731.html,82619,"1 Ongar Road,, 
Brentwood,, 
CM15 9AU"
301877,Lux Homes Gidea Park,"Lux Homes Gidea Park, Gidea Park",Gidea Park,RM2 6BS,01708 596278,01708 596278,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Lux-Homes-Gidea-Park/Gidea-Park-301877.html,99785,"168B Balgores Lane,, 
Gidea Park,, 
Romford,, 
RM2 6BS"
8993,M & P Estates,"M & P Estates, South Ockendon",South Ockendon,RM15 5EH,01269 503911,01269 503911; 01269 503923,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/M-and-P-Estates/South-Ockendon-8993.html,3009,"111 Daiglen Drive,, 
South Ockendon,, 
Essex,, 
RM15 5EH"
286337,MJ & SC Collins,"MJ & SC Collins, Essex",Essex,CM17 0RB,01268 261779,01268 261779; 01268 437331,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/MJ-and-SC-Collins/Essex-286337.html,92558,"Kingstons Farm Office Down Hall Road,, 
Matching Green,, 
CM17 0RB"
10870,MJM Estates,"MJM Estates, Manningtree",Manningtree,CO11 1BB,01206 394334,01206 394334,https://mjmestates.co.uk,info@mjmestates.co.uk,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/MJM-Estates/Manningtree-10870.html,3867,"14 South Street,, 
Manningtree,, 
CO11 1BB"
293924,MJM Property Consultants,"MJM Property Consultants, Essex",Essex,CM2 8LP,01277 674740,01277 674740; 01277 674941,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/MJM-Property-Consultants/Essex-293924.html,96218,"Suite G5 The Business Centre,, 
Temple Wood Estate,, 
Sock Road,, 
Chelmsford,, 
Essex,, 
CM2 8LP,"
154409,MOVE online,"MOVE online, Leigh-On-Sea",Leigh-On-Sea,,01702 716500,01702 716500,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/MOVE-online/Leigh-On-Sea-154409.html,2432,Leigh-On-Sea
83081,MS Estates (GA PRINCIPLE BRANCH),"MS Estates (GA PRINCIPLE BRANCH), Essex",Essex,RM9 4TP,020 3840 3947,020 3840 3947; 020 3840 3990,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/MS-Estates-GA-PRINCIPLE-BRANCH/Essex-83081.html,32729,"525 Gale Street,, 
Dagenham,, 
RM9 4TP"
214145,Madison Fox,"Madison Fox, Chigwell",Chigwell,IG7 6PF,020 3840 3992,020 3840 3992; 020 3910 6623,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Madison-Fox/Chigwell-214145.html,31987,"21 Brook Parade,, 
High Road,, 
Chigwell,, 
IG7 6PF"
89470,Madison Fox,"Madison Fox, Loughton",Loughton,IG10 4HT,020 3834 7930,020 3834 7930; 020 3840 3962,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Madison-Fox/Loughton-89470.html,31987,"94 , 
High Road, 
Loughton, 
IG10 4HT"
266474,Madison Fox,"Madison Fox, Woodford Green",Woodford Green,IG8 0XE,020 8106 5748,020 8106 5748; 020 8530 6644,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Madison-Fox/Woodford-Green-266474.html,31987,"457 High Road,, 
Woodford Green,, 
IG8 0XE"
278465,Magben,"Magben, Rainham",Rainham,RM13 9YS,01708 596188,01708 596188,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Magben/Rainham-278465.html,88916,"21 Upminster Road South,, 
Rainham,, 
RM13 9YS"
57104,Maldon Lettings Ltd,"Maldon Lettings Ltd, Maldon",Maldon,CM9 5PB,01621 731613,01621 731613,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Maldon-Lettings-Ltd/Maldon-57104.html,22370,"11 High Street,, 
Maldon,, 
CM9 5PB"
292346,Manor Estate Agent,"Manor Estate Agent, London",London,IG4 5DR,020 4572 6686,020 3866 4950; 020 4572 6686,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Manor-Estate-Agent/London-292346.html,28518,", 
137, 
Beehive Lane, 
Ilford, 
IG4 5DR"
11172,Mark Bowyer Estate Agents,"Mark Bowyer Estate Agents, Upminster",Upminster,RM14 2AP,01708 204985,01708 204985,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Mark-Bowyer-Estate-Agents/Upminster-11172.html,4039,"17 Corbets Tey Road,, 
Upminster,, 
RM14 2AP"
181475,Mark Liell Property Consultants,"Mark Liell Property Consultants, Essex",Essex,CB11 4ER,01799 610932,01799 610932; 01799 610937,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Mark-Liell-Property-Consultants/Essex-181475.html,55862,"Council Offices, 
London Road, 
Saffron Walden, 
CB11 4ER"
57316,Martin & Co,"Martin & Co, Chelmsford",Chelmsford,CM1 1AF,01245 945730,01245 945730; 020 4520 2109,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Chelmsford-57316.html,6236,"2 Watson Heights, Chelmsford, Essex, CM1 1AF"
7933,Martin & Co,"Martin & Co, Colchester",Colchester,CO1 1DZ,01206 586115,01206 586087; 01206 586115,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Colchester-7933.html,6236,"11 , 
North Hill, 
Colchester, 
CO1 1DZ ,"
93929,Martin & Co,"Martin & Co, Romford",Romford,RM1 4QA,01708 204955,01708 204955; 01708 205543,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Romford-93929.html,6236,"215a North Street,, 
Romford,, 
RM1 4QA"
21443,Martin & Co,"Martin & Co, Southend",Southend,SS2 5SP,01702 967310,01702 419875; 01702 967310,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Southend-21443.html,6236,"G36, , 
228-230 , 
The Victoria Shopping Centre, , 
Southend on Sea, Essex, , 
SS2 5SP"
76221,Matthew James Property Consultants,"Matthew James Property Consultants, Colchester",Colchester,CO4 5HZ,01202 145316,01202 145316,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Matthew-James-Property-Consultants/Colchester-76221.html,24324,"Suite 7 Runkins Farm, , 
Langham Lane, , 
Boxted, , 
Colchester, , 
CO4 5HZ"
289238,Maybury Estates,"Maybury Estates, Barking",Barking,IG11 8RT,020 4572 0957,020 4572 0957,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Maybury-Estates/Barking-289238.html,94040,"56 Longbridge Road, Braking, Essex IG11 8RT"
7873,McCartney Sales & Lettings,"McCartney Sales & Lettings, Chelmsford",Chelmsford,CM2 0JA,01245 945622,01245 945622,https://www.guildproperty.co.uk,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/McCartney-Sales-and-Lettings/Chelmsford-7873.html,2679,"74 Moulsham Street,, 
Chelmsford,, 
CM2 0JA"
280073,McCartney Sales & Lettings,"McCartney Sales & Lettings, Chelmsford",Chelmsford,CM2 0JA,01245 950919,01245 950919,https://www.guildproperty.co.uk,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/McCartney-Sales-and-Lettings/Chelmsford-280073.html,2679,"74 Moulsham Street,, 
Chelmsford,, 
CM2 0JA"
22568,"McRae's Sales, Lettings & Management","McRae's Sales, Lettings & Management, London",London,E4 9LD,020 3856 7884,020 3856 7884,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/McRaes-Sales-Lettings-and-Management/London-22568.html,8969,"18 The Avenue,, 
Highams Park,, 
London,, 
E4 9LD"
40377,"McRae's Sales, Lettings & Management","McRae's Sales, Lettings & Management, London - lettings",London - lettings,E4 9LD,020 3889 5944,020 3889 5944,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/McRaes-Sales-Lettings-and-Management/London---lettings-40377.html,8969,"18 The Avenue,, 
London,, 
E4 9LD"
20834,Meacock & Jones,"Meacock & Jones, Shenfield",Shenfield,CM15 8NQ,01277 674791,01277 674791; 01277 674865,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Meacock-and-Jones/Shenfield-20834.html,24489,"106 Hutton Road,, 
Shenfield,, 
Brentwood,, 
CM15 8NQ"
86739,Metra,"Metra, Argent House - Barking Riverside",Argent House - Barking Riverside,IG11 0ZG,020 4652 6302,020 4652 6302,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Metra/Argent-House---Barking-Riverside-86739.html,28116,"Argent House, , 
Barking, , 
London, , 
IG11 0ZG"
85731,Metra,"Metra, Metra - Barking Riverside",Metra - Barking Riverside,IG11 0ZG,020 4652 9856,020 4652 9856,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Metra/Metra---Barking-Riverside-85731.html,28116,"AMIES TERRACE,, 
Barking,, 
IG11 0ZG"
85788,Metra,"Metra, St Andrews House (UEL)",St Andrews House (UEL),RM8 2GN,020 4652 6177,020 4652 6177,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Metra/St-Andrews-House-UEL-85788.html,28116,"St Andrews House Campus Avenue,, 
Dagenham,, 
RM8 2GN"
85812,Metra,"Metra, Walthamstow Dogs",Walthamstow Dogs,E4 8EB,020 4538 5656,020 4538 5656,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Metra/Walthamstow-Dogs-85812.html,28116,"Good Wood Apartments Parade Gardens,, 
London,, 
E4 8EB"
162887,Michaels Property Consultants Ltd,"Michaels Property Consultants Ltd, Braintree",Braintree,CM7 1JX,01376 315794,01376 315794,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Braintree-162887.html,40243,"61a High Street, 
Braintree, 
CM7 1JX ,"
163511,Michaels Property Consultants Ltd,"Michaels Property Consultants Ltd, Braintree",Braintree,CM7 1JX,01376 312607,01376 312607,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Braintree-163511.html,40243,"61a High Street,, 
Braintree,, 
CM7 1JX"
112702,Michaels Property Consultants Ltd,"Michaels Property Consultants Ltd, Colchester",Colchester,CO1 1PB,01206 586116,01206 586116,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Colchester-112702.html,40243,"Rebow House , 
62 Head Street, 
Colchester, 
CO1 1PB"
112117,Michaels Property Consultants Ltd,"Michaels Property Consultants Ltd, Colchester",Colchester,CO1 1PB,01206 586143,01206 586143,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Colchester-112117.html,40243,"Rebow House, 
62 Head Street, 
Colchester, 
CO1 1PB"
242594,Michaels Property Consultants Ltd,"Michaels Property Consultants Ltd, Halstead",Halstead,CO9 1HT,01787 322107,01787 322107,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Halstead-242594.html,40243,"8 Bridge Street,, 
Halstead,, 
CO9 1HT"
145154,Michaels Property Consultants Ltd,"Michaels Property Consultants Ltd, Wivenhoe",Wivenhoe,CO7 9AF,01206 586091,01206 586091,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Wivenhoe-145154.html,40243,"140 High Street,, 
Wivenhoe,, 
CO7 9AF"
79050,Mike Vincent & Son,"Mike Vincent & Son, Clacton On Sea",Clacton On Sea,CO15 1SD,01255 442182,01255 220232; 01255 442182,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Mike-Vincent-and-Son/Clacton-On-Sea-79050.html,25299,"59 Station Road,, 
Clacton-On-Sea,, 
CO15 1SD"
284378,Milegate (VIRTUAL GPM BRANCH),Milegate (VIRTUAL GPM BRANCH),,NW11 8SR,020 3909 6338,020 3909 6338,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Milegate-VIRTUAL-GPM-BRANCH-284378.html,44428,"220 The Vale, , 
London , 
NW11 8SR"
293894,Milegate (VIRTUAL GPM BRANCH),Milegate (VIRTUAL GPM BRANCH),,NW11 8SR,020 3909 6338,020 3909 6338,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Milegate-VIRTUAL-GPM-BRANCH-293894.html,44428,"220 The Vale, , 
London , 
NW11 8SR"
83832,Milegate (VIRTUAL GPM BRANCH),Milegate (VIRTUAL GPM BRANCH),,NW11 8SR,020 3909 6338,020 3909 6338,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Milegate-VIRTUAL-GPM-BRANCH-83832.html,44428,"Shown: 220 The Vale, , 
London , 
NW11 8SR,"
7593,Millers Estate Agents,"Millers Estate Agents, Epping",Epping,CM16 4BP,01992 662310,01992 662310; 01992 927805,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Millers-Estate-Agents/Epping-7593.html,2554,"229 High Street,, 
Epping,, 
Essex,, 
CM16 4BP"
15875,Montagues,"Montagues, Epping",Epping,CM16 4AE,01992 571175,01992 571175; 01992 662370,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Montagues/Epping-15875.html,6239,"84A High Street,, 
Epping,, 
CM16 4AE"
94684,Morgan Brookes,"Morgan Brookes, Benfleet",Benfleet,SS7 1ND,01268 203704,01268 203704; 01268 203732,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Morgan-Brookes/Benfleet-94684.html,33736,"105 High Street,, 
Benfleet,, 
SS7 1ND"
273668,Moulsham Mill,"Moulsham Mill, Chelmsford",Chelmsford,CM2 7PX,01245 945632,01245 945632,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Moulsham-Mill/Chelmsford-273668.html,86579,"Moulsham Mill, , 
Parkway, , 
Chelmsford, 
CM2 7PX"
210581,Moult Walker Surveyors Limited,"Moult Walker Surveyors Limited, Bishop's Stortford",Bishop's Stortford,CM23 1AE,,,,,No,No,https://www.rightmove.co.uk/estate-agents/agent/Moult-Walker-Surveyors-Limited/Bishops-Stortford-210581.html,64163,"Ivy Cottage,, 
Berden,, 
Bishop's Stortford,, 
CM23 1AE"
257660,Move +,"Move +, Colchester",Colchester,CO6 1HS,01206 417423,01206 417423,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Move-/Colchester-257660.html,79820,"Unit 6 , 
Goldbolts Business Park, 
Coggeshall Road,, 
Marks Tey,, 
CO6 1HS"
266831,Mr O Estate Agents LTD,"Mr O Estate Agents LTD, Tiptree",Tiptree,,01621 731621,01621 731621,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Mr-O-Estate-Agents-LTD/Tiptree-266831.html,83663,Covering Tiptree
83208,Mullucks,"Mullucks, Harlow",Harlow,CM17 0DN,01277 674462,01277 674462; 01277 676058,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Mullucks/Harlow-83208.html,4390,"Gothic House , 
1 High Street,, 
Harlow,, 
CM17 0DN"
28922,Mullucks,"Mullucks, Saffron Walden",Saffron Walden,CB10 1JW,01799 611333,01799 611333,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Mullucks/Saffron-Walden-28922.html,4390,"24 Church Street,, 
Saffron Walden,, 
Essex,, 
CB10 1JW"
29294,Mullucks,"Mullucks, Saffron Walden",Saffron Walden,CB10 1JW,01799 610962,01799 610962,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Mullucks/Saffron-Walden-29294.html,4390,"24 Church Street,, 
Saffron Walden,, 
Essex,, 
CB10 1JW"
92317,Murdochs Property Shop,"Murdochs Property Shop, Stansted",Stansted,CM24 8BE,01279 598083,01279 598083; 01279 813318,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Murdochs-Property-Shop/Stansted-92317.html,32830,"1 Station Road,, 
Stansted,, 
CM24 8BE"
272492,"Muvin, Powered by eXp","Muvin, Powered by eXp, Essex",Essex,CM3 3LR,01279 976906,01279 976906,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Muvin-Powered-by-eXp/Essex-272492.html,65072,"9 Church Hill, 
Little Waltham, 
Chelmsford, 
CM3 3LR"
273959,My Ideal Mortgage Property Partners,"My Ideal Mortgage Property Partners, South Ockendon",South Ockendon,RM15 5EE,01708 985516,01708 985516,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/My-Ideal-Mortgage-Property-Partners/South-Ockendon-273959.html,86648,"18 Derwent Parade,, 
South Ockendon,, 
RM15 5EE"
9038,My Moving Places,"My Moving Places, Frinton On Sea",Frinton On Sea,CO13 9NG,01255 442092,01255 442092,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/My-Moving-Places/Frinton-On-Sea-9038.html,3038,"Frinton-On-Sea,, 
CO13 9NG"
87663,NWES Property Services Limited,"NWES Property Services Limited, Queen Victoria House",Queen Victoria House,IG6 1JS,020 4634 8521,020 4634 8521,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/NWES-Property-Services-Limited/Queen-Victoria-House-87663.html,93590,"794 Cranbrook Road,, 
Barkingside,, 
Ilford,, 
IG6 1JS"
87675,NWES Property Services Limited,"NWES Property Services Limited, Riverside Business Centre Tilbury",Riverside Business Centre Tilbury,RM18 7ND,01375 803744,01375 803744,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/NWES-Property-Services-Limited/Riverside-Business-Centre-Tilbury-87675.html,93590,"Fort Road,, 
Tilbury,, 
RM18 7ND"
220712,Nationwide Residential & Commercial Limited,"Nationwide Residential & Commercial Limited, Commercial",Commercial,IG8 9EG,020 3840 3953,020 3840 3953; 020 3907 3702,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Nationwide-Residential-and-Commercial-Limited/Commercial-220712.html,67109,"200 High Road,, 
Woodford Green,, 
IG8 9EG"
58041,Nationwide Residential & Commercial Ltd,"Nationwide Residential & Commercial Ltd, Essex",Essex,IG8 9EF,020 3906 1029,020 3906 1029; 020 3910 6084,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Nationwide-Residential-and-Commercial-Ltd/Essex-58041.html,18225,"200 High Road, , 
Woodford Green, Essex, 
IG8 9EF"
254207,Neil King,"Neil King, Theydon Bois",Theydon Bois,CM16 7EX,01992 662511,01992 662511; 01992 940625,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Neil-King/Theydon-Bois-254207.html,8054,"19 Forest Drive,, 
Theydon Bois,, 
CM16 7EX"
209117,Nest Workspace Ltd,"Nest Workspace Ltd, Chelmsford",Chelmsford,CM1 1QS,01245 823845,01245 823845,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Nest-Workspace-Ltd/Chelmsford-209117.html,63680,"Station House,, 
27 Railway Street,, 
Chelmsford,, 
CM1 1QS"
124282,Nest in Essex,"Nest in Essex, Rayleigh",Rayleigh,SS6 9QG,01268 500988,01268 500988,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Nest-in-Essex/Rayleigh-124282.html,44653,"Unit 17,, 
Lubards Farm,, 
Hullbridge Road,, 
Rayleigh,, 
SS6 9QG"
33095,Next Move,"Next Move, North Chingford",North Chingford,E4 6AL,020 3862 2260,020 3862 2260,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Next-Move/North-Chingford-33095.html,12680,"2 Station Approach,, 
Station Road,, 
London,, 
E4 6AL"
296501,Nextabode.co.uk,"Nextabode.co.uk, Covering Essex",Covering Essex,,01277 674966,01277 674966,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Nextabodecouk/Covering-Essex-296501.html,97358,Essex
256742,Niche Homes,"Niche Homes, Leigh on Sea",Leigh on Sea,SS9 2AB,01702 967888,01702 967888,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Niche-Homes/Leigh-on-Sea-256742.html,79391,"1335 London Road,, 
Leigh-On-Sea,, 
SS9 2AB"
23873,Nicholas Percival,"Nicholas Percival, Colchester",Colchester,CO3 0NQ,01206 586102,01206 586102,https://nicholaspercival.co.uk,nldann@nicholaspercival.co.ukWith; info@nicholaspercival.co.uk; nldann@nicholaspercival.co.uk,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Nicholas-Percival/Colchester-23873.html,9773,"Beacon End Farmhouse,, 
London Road,, 
Stanway,, 
CO3 0NQ"
143693,Nicholas Percival,"Nicholas Percival, Colchester",Colchester,CO3 0NQ,01206 586122,01206 586122,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Nicholas-Percival/Colchester-143693.html,9773,"Beacon End Farmhouse London Road,, 
Stanway,, 
CO3 0NQ"
55401,Nicholas Percival Commercial,"Nicholas Percival Commercial, Colchester",Colchester,CO3 0NQ,01202 145502,01202 145392; 01202 145502,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Nicholas-Percival-Commercial/Colchester-55401.html,17208,"Beacon End Farmhouse London Road,, 
Stanway,, 
Colchester,, 
CO3 0NQ"
302309,Nickolds Property Specialists,"Nickolds Property Specialists, Leigh-On-Sea",Leigh-On-Sea,SS9 1SJ,01702 933597,01702 933597,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Nickolds-Property-Specialists/Leigh-On-Sea-302309.html,98738,"90 Elm Road,, 
Leigh-On-Sea,, 
SS9 1SJ"
299570,Nickolds Property Specialists,"Nickolds Property Specialists, Leigh-On-Sea",Leigh-On-Sea,SS9 1SJ,01279 744796,01279 744796,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Nickolds-Property-Specialists/Leigh-On-Sea-299570.html,98738,"90 Elm Road,, 
Leigh-On-Sea,, 
SS9 1SJ"
202112,Noble Residential,"Noble Residential, Covering Essex",Covering Essex,RM11 1QH,01708 963063,01708 963063; 01708 963064,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Noble-Residential/Covering-Essex-202112.html,61811,"168-170 Hornchurch Road,, 
Hornchurch,, 
RM11 1QH"
42500,Northwood,"Northwood, Chelmsford",Chelmsford,CM2 0QT,01245 945614,01245 945614; 01245 945661,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Northwood/Chelmsford-42500.html,6236,"129 New London Road, 
Chelmsford, 
CM2 0QT"
270650,Northwood,"Northwood, Clacton-On-Sea",Clacton-On-Sea,CO15 1SP,08081 963626,08081 963626,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Northwood/Clacton-On-Sea-270650.html,6236,"52 Station Road,, 
Clacton-On-Sea,, 
CO15 1SP"
295289,Northwood,"Northwood, Southend",Southend,SS0 0AA,01733 924544,01733 924544; 01772 419544,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Northwood/Southend-295289.html,6236,"161 Southbourne Grove,, 
Westcliff-On-Sea,, 
SS0 0AA"
18614,Norton Properties,"Norton Properties, Westcliff-On-Sea",Westcliff-On-Sea,,01702 967208,01702 967208,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Norton-Properties/Westcliff-On-Sea-18614.html,7691,"First Floor Office Suites, 739a London Road, Westcliff-on-Sea,, 
Essex, , 
SS0 9S"
71233,Norton Properties,"Norton Properties, Westcliff-On-Sea",Westcliff-On-Sea,SS0 9ST,01702 967166,01702 967166,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Norton-Properties/Westcliff-On-Sea-71233.html,7691,"First Floor Office Suites, 739a London Road, Westcliff-on-Sea, , 
Essex, , 
SS0 9ST"
266660,OC Homes,"OC Homes, Gidea Park",Gidea Park,RM2 6BS,01708 204461,01708 204461; 01708 973059,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/OC-Homes/Gidea-Park-266660.html,27839,"164 Balgores Lane,, 
Gidea Park,, 
Essex,, 
RM2 6BS"
295532,OMG ProLET,"OMG ProLET, Romford",Romford,RM1 3PJ,01708 596763,01708 596763,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/OMG-ProLET/Romford-295532.html,96863,"Faber House, , 
Eastern Road,, 
Romford,, 
RM1 3PJ"
281948,Oakheart Property,"Oakheart Property, Chelmsford, covering Witham & Braintree","Chelmsford, covering Witham & Braintree",CM1 1PA,01245 968086,01245 800181; 01245 968086,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Oakheart-Property/Chelmsford-covering-Witham-and-Braintree-281948.html,69752,"20 Victoria Road,, 
Chelmsford,, 
CM1 1PA"
